nreqs,ctxlen,prefixlen,relay,Memory (GB),Lantency (us),KV mem (GB),Prefix KV mem (GB),cache_op,attn_usr,attn_sys,relay_fusion,others
64,256,64,false,0.553648128,345.0098726898432,0.545259616,0.0,22,299,0,0,24.009872689843178
4,256,1024,false,0.144703488,100.82051157951355,0.136314976,0.0,14,78,0,0,8.82051157951355
4,128,64,false,0.027262976,32.55742136389017,0.020447328,0.0,12,13,0,0,7.557421363890171
8,128,512,false,0.144703488,93.10930967330933,0.136314976,0.0,14,71,0,0,8.109309673309326
4,128,128,false,0.035651584,34.8131638020277,0.027263072,0.0,13,16,0,0,5.813163802027702
32,256,8192,false,7.22468864,4148.1684148311615,7.19742576,0.0,21,4128,0,0,-0.831585168838501
1,128,64,false,0.027262976,29.910719022154808,0.005111904,0.0,12,10,0,0,7.910719022154808
8,256,4096,false,0.93323264,549.6401013806462,0.92694128,0.0,15,516,0,0,18.64010138064623
32,256,2048,false,1.969225728,1130.5050272494555,1.962934368,0.0,19,1090,0,0,21.505027249455452
16,256,16384,false,7.115636736,4082.9230658710003,7.088373856,0.0,16,4073,0,0,-6.07693412899971
32,128,512,true,0.1572864,117.40588583052158,0.109052,0.013631584,18,68,17,4,10.405885830521584
8,256,64,true,0.060817408,62.46170029044152,0.054526048,0.001704032,13,32,10,2,5.46170029044152
16,128,256,false,0.169869312,114.79155160486698,0.163577952,0.0,16,91,0,0,7.7915516048669815
16,256,128,false,0.169869312,113.5864807292819,0.163577952,0.0,15,89,0,0,9.586480729281902
1,128,2048,false,0.065011712,57.750106789171696,0.05793392,0.0,14,36,0,0,7.750106789171696
64,256,128,false,0.662700032,407.297951169312,0.65431152,0.0,23,372,0,0,12.297951169312
8,256,8192,false,1.826619392,1055.5557208135724,1.799356512,0.0,15,1024,0,0,16.555720813572407
32,256,1024,true,0.274726912,186.8503773584962,0.218103904,0.027263072,19,120,30,4,13.85037735849619
8,256,128,false,0.090177536,64.15288895368576,0.081789024,0.0,15,46,0,0,3.1528889536857605
16,128,64,true,0.06291456,68.29226855188608,0.054526048,0.001704032,15,36,9,3,5.292268551886082
8,256,64,false,0.077594624,58.08476358652115,0.068157536,0.0,15,39,0,0,4.084763586521149
